season,match_id,venue,city,innings_id,fullName,overs,maidens,conceded,wickets,dots,foursConceded,sixesConceded,wides,noballs
2020,1216519,Dubai International Cricket Stadium,Dubai,2,Ravichandran Ashwin,4,0,26,1,9,1,1,1,0
2020,1216519,Dubai International Cricket Stadium,Dubai,2,Axar Patel,4,0,18,2,10,1,0,0,0
2020,1216519,Dubai International Cricket Stadium,Dubai,2,Harshal Patel,4,0,43,0,5,4,1,2,0
2020,1216511,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,1,Ankit Rajpoot,3,0,42,0,5,5,2,1,1
2020,1216511,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,1,Shreyas Gopal,4,0,28,2,11,3,1,0,0
2020,1216511,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,1,Jofra Archer,4,0,34,1,11,3,2,0,1
2020,1216511,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,1,Kartik Tyagi,4,0,36,1,8,3,1,3,0
2020,1216511,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,1,Tom Curran,3,0,33,0,5,4,1,1,0
2020,1216511,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,1,Rahul Tewatia,2,0,13,0,4,0,1,0,0
2020,1216511,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2,Trent Boult,4,0,26,2,12,3,1,0,0
2020,1216511,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2,Jasprit Bumrah,4,0,20,4,14,3,0,0,0
2020,1216511,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2,James Pattinson,3.1,0,19,2,9,2,0,0,0
2020,1216511,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2,Rahul Chahar,3,0,24,1,6,0,2,1,0
2020,1216511,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2,Krunal Pandya,2,0,22,0,2,0,2,0,0
2020,1216511,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2,Kieron Pollard,2,0,24,1,3,3,1,0,0
2020,1216501,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,1,Deepak Chahar,4,0,47,0,4,5,2,2,0
2020,1216501,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,1,Sam Curran,4,0,26,2,9,3,0,0,0
2020,1216501,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,1,Shardul Thakur,4,0,28,2,13,3,1,2,0
2020,1216501,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,1,Karn Sharma,4,0,25,2,5,0,1,0,0
2020,1216501,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,1,Dwayne Bravo,4,0,37,3,8,3,1,2,0
2020,1216501,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2,Pat Cummins,4,0,25,0,11,3,0,2,0
2020,1216501,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2,Shivam Mavi,3,0,32,1,3,4,1,0,0
2020,1216501,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2,Varun Chakravarthy,4,0,28,1,7,3,0,0,0
2020,1216501,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2,Kamlesh Nagarkoti,3,0,21,1,6,3,0,0,0
2020,1216501,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2,Sunil Narine,4,0,31,1,9,3,1,0,0
2020,1216501,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2,Andre Russell,2,0,18,1,5,2,1,0,0
2020,1216542,Dubai International Cricket Stadium,Dubai,1,Sheldon Cottrell,3,0,33,0,7,5,0,2,0
2020,1216542,Dubai International Cricket Stadium,Dubai,1,Mujeeb Ur Rahman,4,0,39,0,6,1,3,0,0
2020,1216542,Dubai International Cricket Stadium,Dubai,1,Mohammed Shami,4,0,40,1,8,5,1,0,0
2020,1216542,Dubai International Cricket Stadium,Dubai,1,Glenn Maxwell,2,0,26,0,2,1,2,0,0
2020,1216542,Dubai International Cricket Stadium,Dubai,1,Ravi Bishnoi,3,0,29,3,7,2,2,0,0
2020,1216542,Dubai International Cricket Stadium,Dubai,1,Arshdeep Singh,4,0,33,2,9,1,1,2,1
2020,1216542,Dubai International Cricket Stadium,Dubai,2,Sandeep Sharma,4,0,27,0,9,2,0,1,0
2020,1216542,Dubai International Cricket Stadium,Dubai,2,Khaleel Ahmed,3,0,24,2,8,4,0,0,0
2020,1216542,Dubai International Cricket Stadium,Dubai,2,T Natarajan,3.5,0,24,2,11,2,1,1,0
2020,1216542,Dubai International Cricket Stadium,Dubai,2,Abhishek Sharma,1,0,15,1,2,0,2,0,0
2020,1216542,Dubai International Cricket Stadium,Dubai,2,Rashid Khan,4,1,12,3,13,0,0,0,0
2020,1216542,Dubai International Cricket Stadium,Dubai,2,Abdul Samad,1,0,28,0,1,1,4,0,0
2020,1216500,Sharjah Cricket Stadium,Sharjah,1,Varun Aaron,2,0,25,0,4,3,1,0,1
2020,1216500,Sharjah Cricket Stadium,Sharjah,1,Jofra Archer,4,0,24,3,11,3,0,1,0
2020,1216500,Sharjah Cricket Stadium,Sharjah,1,Kartik Tyagi,4,0,35,1,10,1,3,1,0
2020,1216500,Sharjah Cricket Stadium,Sharjah,1,Andrew Tye,4,0,50,1,5,4,3,2,1
2020,1216500,Sharjah Cricket Stadium,Sharjah,1,Shreyas Gopal,2,0,23,0,4,0,3,0,0
2020,1216500,Sharjah Cricket Stadium,Sharjah,1,Rahul Tewatia,4,0,20,1,11,0,1,1,0
2020,1216500,Sharjah Cricket Stadium,Sharjah,2,Kagiso Rabada,3.4,0,35,3,7,4,1,2,1
2020,1216500,Sharjah Cricket Stadium,Sharjah,2,Anrich Nortje,4,0,25,1,13,2,1,2,0
2020,1216500,Sharjah Cricket Stadium,Sharjah,2,Ravichandran Ashwin,4,0,22,2,9,2,0,1,0
2020,1216500,Sharjah Cricket Stadium,Sharjah,2,Harshal Patel,4,0,29,1,8,0,2,1,0
2020,1216500,Sharjah Cricket Stadium,Sharjah,2,Axar Patel,2,0,8,1,6,0,0,0,0
2020,1216500,Sharjah Cricket Stadium,Sharjah,2,Marcus Stoinis,2,0,17,2,6,0,2,1,0
2020,1216523,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,1,Mohammed Shami,4,0,30,1,11,5,0,0,0
2020,1216523,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,1,Arshdeep Singh,4,1,25,1,15,4,0,2,0
2020,1216523,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,1,Chris Jordan,4,0,37,0,8,4,1,1,0
2020,1216523,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,1,Mujeeb Ur Rahman,4,0,44,0,6,3,2,1,0
2020,1216523,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,1,Ravi Bishnoi,4,0,25,1,7,1,0,0,0
2020,1216523,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2,Pat Cummins,4,0,29,0,6,3,0,0,0
2020,1216523,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2,Prasidh Krishna,4,0,29,3,12,3,1,0,0
2020,1216523,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2,Kamlesh Nagarkoti,3,0,40,0,2,5,1,0,0
2020,1216523,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2,Varun Chakravarthy,4,0,27,0,5,2,0,0,0
2020,1216523,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2,Sunil Narine,4,0,28,2,9,3,0,0,0
2020,1216523,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2,Nitish Rana,1,0,7,0,0,0,0,0,0
2020,1216525,Dubai International Cricket Stadium,Dubai,1,Deepak Chahar,3,0,10,1,10,0,0,1,0
2020,1216525,Dubai International Cricket Stadium,Dubai,1,Sam Curran,4,0,48,1,6,1,4,5,0
2020,1216525,Dubai International Cricket Stadium,Dubai,1,Shardul Thakur,4,0,40,2,9,4,1,1,1
2020,1216525,Dubai International Cricket Stadium,Dubai,1,Dwayne Bravo,3,0,29,0,2,2,0,2,0
2020,1216525,Dubai International Cricket Stadium,Dubai,1,Karn Sharma,4,0,34,0,5,1,2,1,0
2020,1216525,Dubai International Cricket Stadium,Dubai,1,Ravindra Jadeja,2,0,7,0,6,0,0,0,0
2020,1216525,Dubai International Cricket Stadium,Dubai,2,Chris Morris,4,0,19,3,14,2,0,0,0
2020,1216525,Dubai International Cricket Stadium,Dubai,2,Navdeep Saini,4,0,18,0,16,2,0,3,0
2020,1216525,Dubai International Cricket Stadium,Dubai,2,Isuru Udana,4,0,30,1,5,2,0,0,0
2020,1216525,Dubai International Cricket Stadium,Dubai,2,Washington Sundar,3,0,16,2,7,1,0,0,0
2020,1216525,Dubai International Cricket Stadium,Dubai,2,Yuzvendra Chahal,4,0,35,1,6,3,1,1,0
2020,1216525,Dubai International Cricket Stadium,Dubai,2,Shivam Dube,1,0,14,0,0,2,0,1,0
2020,1216507,Dubai International Cricket Stadium,Dubai,1,Jofra Archer,4,0,25,1,14,0,2,0,1
2020,1216507,Dubai International Cricket Stadium,Dubai,1,Shreyas Gopal,4,0,31,0,8,1,2,0,0
2020,1216507,Dubai International Cricket Stadium,Dubai,1,Kartik Tyagi,3,0,29,1,5,1,2,0,0
2020,1216507,Dubai International Cricket Stadium,Dubai,1,Jaydev Unadkat,4,0,31,1,5,1,1,1,0
2020,1216507,Dubai International Cricket Stadium,Dubai,1,Rahul Tewatia,4,0,35,0,8,2,2,1,0
2020,1216507,Dubai International Cricket Stadium,Dubai,1,Ben Stokes,1,0,7,0,2,1,0,0,0
2020,1216507,Dubai International Cricket Stadium,Dubai,2,Sandeep Sharma,4,0,32,0,7,3,1,0,0
2020,1216507,Dubai International Cricket Stadium,Dubai,2,Khaleel Ahmed,3.5,0,37,2,9,1,3,0,0
2020,1216507,Dubai International Cricket Stadium,Dubai,2,T Natarajan,4,1,32,0,8,2,2,0,0
2020,1216507,Dubai International Cricket Stadium,Dubai,2,Abhishek Sharma,1,0,11,0,1,2,0,0,0
2020,1216507,Dubai International Cricket Stadium,Dubai,2,Rashid Khan,4,0,25,2,10,3,0,0,0
2020,1216507,Dubai International Cricket Stadium,Dubai,2,Vijay Shankar,3,0,22,0,3,1,0,2,0
2020,1216529,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,1,Trent Boult,4,0,36,1,9,6,0,2,0
2020,1216529,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,1,James Pattinson,3,0,37,0,6,7,0,3,0
2020,1216529,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,1,Jasprit Bumrah,4,0,26,0,7,1,0,0,0
2020,1216529,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,1,Krunal Pandya,4,0,26,2,8,1,1,0,0
2020,1216529,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,1,Kieron Pollard,1,0,10,0,0,1,0,0,0
2020,1216529,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,1,Rahul Chahar,4,0,27,0,3,1,0,0,0
2020,1216529,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2,Kagiso Rabada,4,0,28,2,13,1,2,3,0
2020,1216529,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2,Anrich Nortje,4,0,28,0,11,1,2,1,0
2020,1216529,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2,Axar Patel,3,0,24,1,6,3,0,0,0
2020,1216529,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2,Ravichandran Ashwin,4,0,35,1,4,3,1,0,0
2020,1216529,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2,Harshal Patel,2,0,20,0,1,3,0,0,0
2020,1216529,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2,Marcus Stoinis,2.4,0,31,1,2,4,1,0,0
2020,1216540,Sharjah Cricket Stadium,Sharjah,1,Pat Cummins,4,0,38,0,11,4,2,1,0
2020,1216540,Sharjah Cricket Stadium,Sharjah,1,Prasidh Krishna,4,0,42,1,5,5,1,0,0
2020,1216540,Sharjah Cricket Stadium,Sharjah,1,Andre Russell,4,0,51,1,7,3,3,3,1
2020,1216540,Sharjah Cricket Stadium,Sharjah,1,Varun Chakravarthy,4,0,25,0,8,1,0,0,0
2020,1216540,Sharjah Cricket Stadium,Sharjah,1,Kamlesh Nagarkoti,4,0,36,0,4,1,2,0,0
2020,1216540,Sharjah Cricket Stadium,Sharjah,2,Chris Morris,4,0,17,2,10,1,0,0,0
2020,1216540,Sharjah Cricket Stadium,Sharjah,2,Navdeep Saini,3,0,17,1,8,1,0,3,0
2020,1216540,Sharjah Cricket Stadium,Sharjah,2,Mohammed Siraj,3,0,24,1,9,3,1,0,0
2020,1216540,Sharjah Cricket Stadium,Sharjah,2,Washington Sundar,4,0,20,2,8,1,0,0,0
2020,1216540,Sharjah Cricket Stadium,Sharjah,2,Yuzvendra Chahal,4,0,12,1,13,0,0,0,0
2020,1216540,Sharjah Cricket Stadium,Sharjah,2,Isuru Udana,2,0,19,1,4,2,1,0,0
2020,1216528,Dubai International Cricket Stadium,Dubai,1,Sandeep Sharma,4,0,19,2,13,2,0,0,0
2020,1216528,Dubai International Cricket Stadium,Dubai,1,Khaleel Ahmed,4,0,45,2,10,4,3,1,0
2020,1216528,Dubai International Cricket Stadium,Dubai,1,Shahbaz Nadeem,4,0,29,0,7,2,1,0,0
2020,1216528,Dubai International Cricket Stadium,Dubai,1,T Natarajan,4,0,41,2,7,4,2,1,0
2020,1216528,Dubai International Cricket Stadium,Dubai,1,Rashid Khan,4,0,30,0,10,0,3,0,0
2020,1216528,Dubai International Cricket Stadium,Dubai,2,Deepak Chahar,4,0,28,0,8,2,0,2,0
2020,1216528,Dubai International Cricket Stadium,Dubai,2,Sam Curran,3,0,18,1,11,3,0,0,0
2020,1216528,Dubai International Cricket Stadium,Dubai,2,Ravindra Jadeja,3,0,21,1,5,2,0,0,0
2020,1216528,Dubai International Cricket Stadium,Dubai,2,Shardul Thakur,2,0,10,1,4,0,0,1,0
2020,1216528,Dubai International Cricket Stadium,Dubai,2,Karn Sharma,4,0,37,2,5,3,1,3,0
2020,1216528,Dubai International Cricket Stadium,Dubai,2,Dwayne Bravo,3,0,25,2,8,3,1,0,0
2020,1216528,Dubai International Cricket Stadium,Dubai,2,Piyush Chawla,1,0,8,0,0,0,0,0,0
2020,1216543,Dubai International Cricket Stadium,Dubai,1,Jofra Archer,4,0,19,3,14,0,1,3,0
2020,1216543,Dubai International Cricket Stadium,Dubai,1,Jaydev Unadkat,3,0,32,2,5,2,2,0,0
2020,1216543,Dubai International Cricket Stadium,Dubai,1,Kartik Tyagi,4,0,30,1,9,2,1,1,0
2020,1216543,Dubai International Cricket Stadium,Dubai,1,Ben Stokes,2,0,24,0,2,3,0,0,2
2020,1216543,Dubai International Cricket Stadium,Dubai,1,Shreyas Gopal,4,0,31,1,4,1,1,2,0
2020,1216543,Dubai International Cricket Stadium,Dubai,1,Rahul Tewatia,3,0,23,0,5,3,0,0,0
2020,1216543,Dubai International Cricket Stadium,Dubai,2,Kagiso Rabada,4,0,28,1,9,4,0,0,0
2020,1216543,Dubai International Cricket Stadium,Dubai,2,Tushar Deshpande,4,0,37,2,5,4,0,3,1
2020,1216543,Dubai International Cricket Stadium,Dubai,2,Anrich Nortje,4,0,33,2,10,3,2,0,0
2020,1216543,Dubai International Cricket Stadium,Dubai,2,Ravichandran Ashwin,4,0,17,1,10,1,0,0,0
2020,1216543,Dubai International Cricket Stadium,Dubai,2,Axar Patel,4,0,32,1,8,2,2,0,0
2020,1216531,Sharjah Cricket Stadium,Sharjah,1,Glenn Maxwell,4,0,28,0,6,1,1,0,0
2020,1216531,Sharjah Cricket Stadium,Sharjah,1,Mohammed Shami,4,0,45,2,6,2,4,0,0
2020,1216531,Sharjah Cricket Stadium,Sharjah,1,Arshdeep Singh,2,0,20,1,3,3,0,1,0
2020,1216531,Sharjah Cricket Stadium,Sharjah,1,Ravi Bishnoi,3,0,29,0,6,1,2,2,0
2020,1216531,Sharjah Cricket Stadium,Sharjah,1,Murugan Ashwin,4,0,23,2,7,1,0,0,0
2020,1216531,Sharjah Cricket Stadium,Sharjah,1,Chris Jordan,3,0,20,1,5,0,1,2,0
2020,1216531,Sharjah Cricket Stadium,Sharjah,2,Chris Morris,4,0,22,0,12,0,1,3,0
2020,1216531,Sharjah Cricket Stadium,Sharjah,2,Navdeep Saini,4,0,21,0,14,2,1,0,0
2020,1216531,Sharjah Cricket Stadium,Sharjah,2,Yuzvendra Chahal,3,0,35,1,8,2,3,1,0
2020,1216531,Sharjah Cricket Stadium,Sharjah,2,Isuru Udana,2,0,14,0,4,0,1,1,0
2020,1216531,Sharjah Cricket Stadium,Sharjah,2,Mohammed Siraj,3,0,44,0,2,2,4,1,0
2020,1216531,Sharjah Cricket Stadium,Sharjah,2,Washington Sundar,4,0,38,0,6,0,4,0,0
2020,1216526,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,1,Trent Boult,4,0,32,1,10,4,1,1,0
2020,1216526,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,1,Nathan Coulter-Nile,4,0,51,1,8,5,3,3,0
2020,1216526,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,1,Jasprit Bumrah,4,0,22,1,12,2,0,1,0
2020,1216526,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,1,Krunal Pandya,4,0,23,0,11,1,1,0,0
2020,1216526,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,1,Rahul Chahar,4,0,18,2,13,1,0,0,0
2020,1216526,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2,Chris Green,2.5,0,24,0,6,4,0,0,0
2020,1216526,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2,Pat Cummins,3,0,28,0,10,5,1,0,0
2020,1216526,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2,Prasidh Krishna,2,0,30,0,2,5,1,0,0
2020,1216526,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2,Andre Russell,2,0,15,0,5,1,1,0,0
2020,1216526,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2,Varun Chakravarthy,4,0,23,1,10,0,1,0,0
2020,1216526,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2,Shivam Mavi,3,0,24,1,9,3,1,0,0
2020,1216522,Dubai International Cricket Stadium,Dubai,1,Washington Sundar,3,0,25,0,7,4,0,0,0
2020,1216522,Dubai International Cricket Stadium,Dubai,1,Chris Morris,4,0,26,4,12,1,1,4,0
2020,1216522,Dubai International Cricket Stadium,Dubai,1,Isuru Udana,3,0,43,0,4,5,2,2,0
2020,1216522,Dubai International Cricket Stadium,Dubai,1,Navdeep Saini,4,0,30,0,6,3,0,0,0
2020,1216522,Dubai International Cricket Stadium,Dubai,1,Yuzvendra Chahal,4,0,34,2,9,3,1,1,2
2020,1216522,Dubai International Cricket Stadium,Dubai,1,Shahbaz Ahmed,2,0,18,0,3,1,1,0,0
2020,1216522,Dubai International Cricket Stadium,Dubai,2,Jofra Archer,3.4,0,38,0,8,0,4,1,0
2020,1216522,Dubai International Cricket Stadium,Dubai,2,Shreyas Gopal,4,0,32,1,5,0,1,1,0
2020,1216522,Dubai International Cricket Stadium,Dubai,2,Kartik Tyagi,4,0,32,1,8,3,0,3,0
2020,1216522,Dubai International Cricket Stadium,Dubai,2,Jaydev Unadkat,4,0,46,0,8,2,4,1,0
2020,1216522,Dubai International Cricket Stadium,Dubai,2,Rahul Tewatia,4,0,30,1,8,0,1,5,1
2020,1216509,Sharjah Cricket Stadium,Sharjah,1,Tushar Deshpande,4,0,39,1,9,3,2,2,0
2020,1216509,Sharjah Cricket Stadium,Sharjah,1,Kagiso Rabada,4,1,33,1,12,3,2,1,1
2020,1216509,Sharjah Cricket Stadium,Sharjah,1,Axar Patel,4,0,23,0,5,1,0,0,0
2020,1216509,Sharjah Cricket Stadium,Sharjah,1,Anrich Nortje,4,0,44,2,10,3,4,0,0
2020,1216509,Sharjah Cricket Stadium,Sharjah,1,Ravichandran Ashwin,3,0,30,0,5,3,1,0,0
2020,1216509,Sharjah Cricket Stadium,Sharjah,1,Marcus Stoinis,1,0,10,0,1,0,1,0,0
2020,1216509,Sharjah Cricket Stadium,Sharjah,2,Deepak Chahar,4,1,18,2,10,1,0,0,0
2020,1216509,Sharjah Cricket Stadium,Sharjah,2,Sam Curran,4,0,35,1,10,5,1,1,0
2020,1216509,Sharjah Cricket Stadium,Sharjah,2,Shardul Thakur,4,0,39,1,5,3,2,0,0
2020,1216509,Sharjah Cricket Stadium,Sharjah,2,Ravindra Jadeja,1.5,0,35,0,0,2,3,1,0
2020,1216509,Sharjah Cricket Stadium,Sharjah,2,Karn Sharma,3,0,34,0,3,4,1,0,0
2020,1216509,Sharjah Cricket Stadium,Sharjah,2,Dwayne Bravo,3,0,23,1,4,2,0,1,0
2020,1216512,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,1,Sandeep Sharma,4,0,27,0,6,1,1,0,0
2020,1216512,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,1,Basil Thampi,4,0,46,1,5,6,1,0,0
2020,1216512,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,1,T Natarajan,4,0,40,2,9,4,2,0,1
2020,1216512,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,1,Vijay Shankar,4,0,20,1,13,3,0,0,0
2020,1216512,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,1,Rashid Khan,4,0,28,1,9,2,1,0,0
2020,1216512,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2,Pat Cummins,4,0,28,1,13,3,1,0,0
2020,1216512,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2,Shivam Mavi,3,0,34,1,6,5,1,1,0
2020,1216512,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2,Varun Chakravarthy,4,0,32,1,7,4,0,0,0
2020,1216512,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2,Andre Russell,2,0,29,0,3,6,0,0,1
2020,1216512,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2,Lockie Ferguson,4,0,15,3,13,0,0,0,0
2020,1216512,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2,Kuldeep Yadav,3,0,18,0,5,0,0,1,0
2020,1216517,Dubai International Cricket Stadium,Dubai,1,Glenn Maxwell,4,0,24,0,9,3,0,0,0
2020,1216517,Dubai International Cricket Stadium,Dubai,1,Mohammed Shami,4,0,30,2,12,4,0,0,0
2020,1216517,Dubai International Cricket Stadium,Dubai,1,Arshdeep Singh,3,0,35,2,8,3,3,1,0
2020,1216517,Dubai International Cricket Stadium,Dubai,1,Chris Jordan,3,0,32,1,6,1,3,0,0
2020,1216517,Dubai International Cricket Stadium,Dubai,1,Murugan Ashwin,3,0,28,0,7,4,1,0,0
2020,1216517,Dubai International Cricket Stadium,Dubai,1,Deepak Hooda,1,0,9,0,2,0,1,0,0
2020,1216517,Dubai International Cricket Stadium,Dubai,1,Ravi Bishnoi,2,0,12,1,5,0,1,0,0
2020,1216517,Dubai International Cricket Stadium,Dubai,2,Trent Boult,4,0,48,0,6,6,2,1,0
2020,1216517,Dubai International Cricket Stadium,Dubai,2,Krunal Pandya,2,0,12,0,5,1,0,0,0
2020,1216517,Dubai International Cricket Stadium,Dubai,2,Jasprit Bumrah,4,0,24,3,12,1,1,1,0
2020,1216517,Dubai International Cricket Stadium,Dubai,2,Nathan Coulter-Nile,4,0,33,0,9,3,1,0,0
2020,1216517,Dubai International Cricket Stadium,Dubai,2,Kieron Pollard,2,0,26,0,3,1,2,2,0
2020,1216517,Dubai International Cricket Stadium,Dubai,2,Rahul Chahar,4,0,33,2,9,2,2,0,0
2020,1216533,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,1,Jofra Archer,4,0,20,1,11,2,0,0,0
2020,1216533,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,1,Ankit Rajpoot,1,0,8,0,2,1,0,0,0
2020,1216533,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,1,Kartik Tyagi,4,0,35,1,11,7,0,1,0
2020,1216533,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,1,Ben Stokes,3,0,27,0,4,2,1,0,0
2020,1216533,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,1,Shreyas Gopal,4,0,14,1,12,0,0,0,0
2020,1216533,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,1,Rahul Tewatia,4,0,18,1,11,0,0,0,1
2020,1216533,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2,Deepak Chahar,4,1,18,2,17,2,0,0,0
2020,1216533,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2,Josh Hazlewood,4,0,19,1,14,2,0,0,0
2020,1216533,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2,Ravindra Jadeja,1.3,0,11,0,2,1,0,0,0
2020,1216533,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2,Shardul Thakur,4,0,34,0,8,3,1,1,0
2020,1216533,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2,Sam Curran,1,0,6,0,2,0,0,0,0
2020,1216533,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,2,Piyush Chawla,3,0,32,0,5,4,1,0,0
2020,1216546,Dubai International Cricket Stadium,Dubai,1,Glenn Maxwell,4,0,31,1,5,2,1,0,0
2020,1216546,Dubai International Cricket Stadium,Dubai,1,Mohammed Shami,4,0,28,2,12,4,0,2,0
2020,1216546,Dubai International Cricket Stadium,Dubai,1,Arshdeep Singh,3,0,30,0,4,3,1,0,0
2020,1216546,Dubai International Cricket Stadium,Dubai,1,James Neesham,2,0,17,1,4,1,1,0,0
2020,1216546,Dubai International Cricket Stadium,Dubai,1,Murugan Ashwin,4,0,33,1,5,2,1,1,0
2020,1216546,Dubai International Cricket Stadium,Dubai,1,Ravi Bishnoi,3,0,24,0,5,2,1,0,0
2020,1216546,Dubai International Cricket Stadium,Dubai,2,Daniel Sams,4,0,30,0,10,1,2,1,1
2020,1216546,Dubai International Cricket Stadium,Dubai,2,Kagiso Rabada,4,0,27,2,9,3,0,1,0
2020,1216546,Dubai International Cricket Stadium,Dubai,2,Axar Patel,4,0,27,1,8,2,1,0,0
2020,1216546,Dubai International Cricket Stadium,Dubai,2,Tushar Deshpande,2,0,41,0,2,5,3,1,0
2020,1216546,Dubai International Cricket Stadium,Dubai,2,Ravichandran Ashwin,4,0,27,1,9,2,0,1,0
2020,1216546,Dubai International Cricket Stadium,Dubai,2,Marcus Stoinis,1,0,14,0,2,1,1,1,0
2020,1216494,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,1,Chris Morris,4,1,16,0,15,1,0,1,0
2020,1216494,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,1,Mohammed Siraj,4,2,8,3,16,0,0,0,0
2020,1216494,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,1,Navdeep Saini,3,0,23,1,11,2,2,0,0
2020,1216494,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,1,Isuru Udana,1,0,6,0,3,1,0,0,0
